"title","subtitle","sentence","page","line_num","source"
"F.C.M 교량공사 안전보건작업 지침.pdf","8.1 시공계획 수립시 고려사항","철근 및 쉬스관을 조립한다.","19","319","F.C.M 교량공사 안전보건작업 지침.pdf"
"F.C.M 교량공사 안전보건작업 지침.pdf","8.1 시공계획 수립시 고려사항","내측거푸집을 설치한다.","19","319","F.C.M 교량공사 안전보건작업 지침.pdf"
"F.C.M 교량공사 안전보건작업 지침.pdf","8.1 시공계획 수립시 고려사항","콘크리트 치기 후 양생한다.","19","319","F.C.M 교량공사 안전보건작업 지침.pdf"
"F.C.M 교량공사 안전보건작업 지침.pdf","8.1 시공계획 수립시 고려사항","중앙연결 텐던을 설계도서 순서대로 긴장한다.","19","319","F.C.M 교량공사 안전보건작업 지침.pdf"
"F.C.M 교량공사 안전보건작업 지침.pdf","8.1 시공계획 수립시 고려사항","교량단부의 키 세그먼트는 외측 바닥판 및 거푸집의 설치를 위하여 동바리 를 이용할 수 있으며, 시공순서는 중앙 키 세그먼트 시공순서에 따른다.","19","319","F.C.M 교량공사 안전보건작업 지침.pdf"
"F.C.M 교량공사 안전보건작업 지침.pdf","8.2 철근, 콘크리트 타설 및 양생 시 안전작업","그림 17 세그먼트 철근조립 및 쉬스관 설치 작업 전에 추락, 낙하, 전도 등의 위험요인에 따른 재해예방계획을 수립하 여야 한다.","21","364","F.C.M 교량공사 안전보건작업 지침.pdf"
"F.C.M 교량공사 안전보건작업 지침.pdf","8.2 철근, 콘크리트 타설 및 양생 시 안전작업","또한 거푸집의 헌치부, 캔틸레버부 등은 경 사로 인한 미끄러짐 재해의 위험을 방지하기 위한 조치를 실시하여야 한다.","21","364","F.C.M 교량공사 안전보건작업 지침.pdf"
"F.C.M 교량공사 안전보건작업 지침.pdf","8.2 철근, 콘크리트 타설 및 양생 시 안전작업","철근작업 근로자들의 추락방지를 위해 작업 높이를 고려하여 견고한 구조 의 작업발판을 설치하여야 한다.","21","364","F.C.M 교량공사 안전보건작업 지침.pdf"
"F.C.M 교량공사 안전보건작업 지침.pdf","8.2 철근, 콘크리트 타설 및 양생 시 안전작업","또한 작업발판에는 승하강용 설비와 추락 방 지용 안전난간을 설치하여야 한다.","21","364","F.C.M 교량공사 안전보건작업 지침.pdf"
"F.C.M 교량공사 안전보건작업 지침.pdf","8.2 철근, 콘크리트 타설 및 양생 시 안전작업","노출된 철근 및 강선에는 보호캡을 씌우고 위험표시를 하여야 한다.","21","364","F.C.M 교량공사 안전보건작업 지침.pdf"
"F.C.M 교량공사 안전보건작업 지침.pdf","8.2 철근, 콘크리트 타설 및 양생 시 안전작업","철근의 인양 및 운반 시 2줄 걸이 등의 안전한 방법으로 실시하고, 필요시 달포대 또는 인양박스를 사용하여야 한다.","21","364","F.C.M 교량공사 안전보건작업 지침.pdf"
"F.C.M 교량공사 안전보건작업 지침.pdf","8.2 철근, 콘크리트 타설 및 양생 시 안전작업","추락 위험이 있는 장소에서 콘크리트 타설 작업 시에는 안전모, 안전대 등 의 보호구를 항상 착용하여야 한다.","21","364","F.C.M 교량공사 안전보건작업 지침.pdf"
"F.C.M 교량공사 안전보건작업 지침.pdf","8.2 철근, 콘크리트 타설 및 양생 시 안전작업","전기기계 기구의 배선은 통로 바닥에 배선되지 않도록 하고, 부득이 바닥 에 배선해야 할 경우에는 보호관 등을 설치하여야 한다.","21","364","F.C.M 교량공사 안전보건작업 지침.pdf"
"F.C.M 교량공사 안전보건작업 지침.pdf","8.2 철근, 콘크리트 타설 및 양생 시 안전작업","콘크리트 타설시 콘크리트믹서 트럭에 의한 재해예방을 위하여 차량 유도 를 위한 신호수를 고정 배치한다.","21","364","F.C.M 교량공사 안전보건작업 지침.pdf"
"F.C.M 교량공사 안전보건작업 지침.pdf","8.2 철근, 콘크리트 타설 및 양생 시 안전작업","콘크리트의 자중에 의한 거푸집의 붕괴를 예방하기 위하여 콘크리트의 편 중 타설을 금지하여야 한다.","21","364","F.C.M 교량공사 안전보건작업 지침.pdf"
"F.C.M 교량공사 안전보건작업 지침.pdf","8.2 철근, 콘크리트 타설 및 양생 시 안전작업","콘크리트 압송관 설치 시 견고한 구조물에 고정하여야 한다.","21","364","F.C.M 교량공사 안전보건작업 지침.pdf"
"F.C.M 교량공사 안전보건작업 지침.pdf","8.2 철근, 콘크리트 타설 및 양생 시 안전작업","감전재해예방을 위하여 진동다짐기 사용 시 작업 전에 전선의 피복 손상 여부를 확인하고, 전원은 접지된 분전반의 누전차단기에서 인출하여야 한다.","21","364","F.C.M 교량공사 안전보건작업 지침.pdf"
"F.C.M 교량공사 안전보건작업 지침.pdf","8.2 철근, 콘크리트 타설 및 양생 시 안전작업","콘크리트는 타설 후 습윤양생을 하며, 양생 후 접합면을 칩핑하 고, 에어 컴푸레서로 접합면의 이물질을 완전히 제거한 후 신 콘크리트를 타설하여야 한다.","21","364","F.C.M 교량공사 안전보건작업 지침.pdf"
"F.C.M 교량공사 안전보건작업 지침.pdf","8.2 철근, 콘크리트 타설 및 양생 시 안전작업","콘크리트 타설 직후 직사광선이나 바람으로 인한 표면 건조로 인한 초기 균열 발생 방지 조치를 하여야 한다.","21","364","F.C.M 교량공사 안전보건작업 지침.pdf"
"F.C.M 교량공사 안전보건작업 지침.pdf","8.2 철근, 콘크리트 타설 및 양생 시 안전작업","동절기에는 콘크리트 양생 작업 시 가열기의 사용 에 따라 유해가스 및 산소결핍에 의한 중독 질식 재해발생의 우려가 높으 므로, 양생을 위한 가열 장소에는 출입하기 전에 환기 및 급기 실시, 필요 시 호흡용 보호구 착용, 감시인 배 치, 관계 근로자 외 출입금지 등의 조치를 취하여야 한다.","21","364","F.C.M 교량공사 안전보건작업 지침.pdf"
"F.C.M 교량공사 안전보건작업 지침.pdf","8.3 프리스트레싱 작업시 안전작업","그림 18 세그먼트 강연선 인장작업 긴장 작업전 작업절차 및 신호방법 등에 대하여 작업자들에게 사전교육을 실시하여야 한다.","22","401","F.C.M 교량공사 안전보건작업 지침.pdf"
"F.C.M 교량공사 안전보건작업 지침.pdf","8.3 프리스트레싱 작업시 안전작업","긴장 작업은 설계도의 순서에 따라 실시하여야 하며, 설계 기준의 정확한 값을 확인한 후 실시하여야 한다.","22","401","F.C.M 교량공사 안전보건작업 지침.pdf"
"F.C.M 교량공사 안전보건작업 지침.pdf","8.3 프리스트레싱 작업시 안전작업","긴장 작업전 부재 콘크리트와 동일 조건으로 양생된 공시체의 압축강도를 측정하여 설계도의 값 이상이 된 것을 확인한 후 긴장작업을 실시하여야 한다.","22","401","F.C.M 교량공사 안전보건작업 지침.pdf"
"F.C.M 교량공사 안전보건작업 지침.pdf","8.3 프리스트레싱 작업시 안전작업","긴장 작업시 잭 후면과 주변은 근로자 외의 출입을 통제하여야 한다.","22","401","F.C.M 교량공사 안전보건작업 지침.pdf"
"F.C.M 교량공사 안전보건작업 지침.pdf","8.3 프리스트레싱 작업시 안전작업","전동 펌프는 감전재해 예방을 위한 안전조치를 실시하여야 한다.","22","401","F.C.M 교량공사 안전보건작업 지침.pdf"
"F.C.M 교량공사 안전보건작업 지침.pdf","8.3 프리스트레싱 작업시 안전작업","긴장 작업시 비정상적인 소음이 들리거나 신장률이 너무 적게 발생되는 경우 에는 작업 중단 후, 관리감독자에게 알려야 한다.","22","401","F.C.M 교량공사 안전보건작업 지침.pdf"
"F.C.M 교량공사 안전보건작업 지침.pdf","8.3 프리스트레싱 작업시 안전작업","긴장후 PS강연선의 말단은 구조적인 영향이 없는 길이를 고려하여 절단하 여야 한다.","22","401","F.C.M 교량공사 안전보건작업 지침.pdf"
"F.C.M 교량공사 안전보건작업 지침.pdf","9. 처짐 안전관리","F.C.M 공법 적용 교량의 처짐 관리는 계획 종단선형과 키 세그먼트의 접합 등 종합적인 시공 상황을 고려하여야 한다.","23","419","F.C.M 교량공사 안전보건작업 지침.pdf"
"F.C.M 교량공사 안전보건작업 지침.pdf","9. 처짐 안전관리","거푸집 조립시 세그먼트 레벨 의 상향 솟음값은 콘크리트 타설 후 콘크리트 자중 및 건조 수축, 크리프, 온도응력에 의해서 발생되는 처짐 을 반영하여 설정하여야 한다.","23","419","F.C.M 교량공사 안전보건작업 지침.pdf"
"F.C.M 교량공사 안전보건작업 지침.pdf","9. 처짐 안전관리","콘크리트 탄성변형, 크리프 변형, 건조수축, 프리스트레스 손실Prestress loss, 세그먼트 자중, 이동식 작업대차 자중 등에 의해 발생하는 처짐은 현장에서 실측하여 설계 계산값과 비교평가를 한 후 조정하여야 한다.","23","419","F.C.M 교량공사 안전보건작업 지침.pdf"
"F.C.M 교량공사 안전보건작업 지침.pdf","9. 처짐 안전관리","그림 19을 참고로 처짐을 지속적으로 관리하여야 한다.","23","419","F.C.M 교량공사 안전보건작업 지침.pdf"
"F.C.M 교량공사 안전보건작업 지침.pdf","9. 처짐 안전관리","그림 19 처짐 측정관리 흐름도","23","419","F.C.M 교량공사 안전보건작업 지침.pdf"
"I.L.M 교량공사 안전보건작업 지침.pdf","1. 목 적","이 지침은 산업안전보건기준에 관한 규칙 제 42조 내지 제49조의 규정에 의거 콘크리트 구조물 교량공사의 안전한 작업방법 및 추락, 낙하, 붕괴, 감전 등의 재해를 예방하기 위하여 필요한 작업 단계별 안전사항 및 안전시설에 관한 기술적 사항 등을 정함을 목적으로 한다.","3","31","I.L.M 교량공사 안전보건작업 지침.pdf"
"I.L.M 교량공사 안전보건작업 지침.pdf","2. 적용범위","이 지침은 콘크리트 구조물 교량공사에서 상부구조의 가설공법 중 교대 후방에 설치한 주형 제작장에서 1세그먼트씩 제작하여 프리스트레스에 의해 일체화한 후 전방에 추진코를 부착하여 전방으로 압출하여 상부 구조물을 가설하는 I.L.M 공법에 적용한다.","3","37","I.L.M 교량공사 안전보건작업 지침.pdf"
"I.L.M 교량공사 안전보건작업 지침.pdf","2. 적용범위","그림 1 I.L.M 공법 개요도 그림 2 상부공 제작 단면도","3","37","I.L.M 교량공사 안전보건작업 지침.pdf"
"I.L.M 교량공사 안전보건작업 지침.pdf","3. 용어의 정의","이 지침에서 사용되는 용어의 정의는 다음과 같다.","4","47","I.L.M 교량공사 안전보건작업 지침.pdf"
"I.L.M 교량공사 안전보건작업 지침.pdf","3. 용어의 정의","I.L.M 공법이라 함은 교량의 상부구조 물을 교대후방에 설치한 주형 제작장에서 1세그먼트씩 제작하여 교량의 경간을 통과할 수 있는 평형 압축력을 포스트텐션방 식에 의하여 제작된 세그먼트에 도입시켜 기 제작된 주형과 일체화시킨 후, 압출장치에 의해 주형을 교축방향으로 밀어내는 공법을 말한다.","4","47","I.L.M 교량공사 안전보건작업 지침.pdf"
"I.L.M 교량공사 안전보건작업 지침.pdf","3. 용어의 정의","강제거푸집이라 함은 교량 상부구조물 한 개의 세그 먼트를 제작하기 위한 거푸집을 말하며, 일반적으로 교량 전 길이만큼의 세그먼트를 반복 제작하여야 하므로 강제거푸집을 주로 사용하고, 반복이 되지 않는 특별한 형상의 단면의 경우에는 특수 목재거푸집도 사용된다.","4","47","I.L.M 교량공사 안전보건작업 지침.pdf"
"I.L.M 교량공사 안전보건작업 지침.pdf","3. 용어의 정의","또한 상부공 제작부위에 따라 ①하부 거푸집 ②외측 거푸집 ③내부 거푸 집으로 분리되어 제작 시공된다.","4","47","I.L.M 교량공사 안전보건작업 지침.pdf"
"I.L.M 교량공사 안전보건작업 지침.pdf","3. 용어의 정의","추진코라 함은 교량의 최선단에 부착 고정시켜 장지간 추진 통과시 중량의 콘크리트 박스 구조물이 전방 교각에 도달하기 전에 먼저 도달시켜 중량의 상부구조물에 의한 캔틸레버 부모멘트를 감소시키는 역할을 하는 가설구조물을 말한다.","4","47","I.L.M 교량공사 안전보건작업 지침.pdf"
"I.L.M 교량공사 안전보건작업 지침.pdf","3. 용어의 정의","일반적으로 추진코는 경량화를 위해 플레이트 거더 형상으로 제작되며, 교량선형에 맞게 공장에서 제작하고 조립하여 검수를 거친 후 분할해서 현장에 운반한 후 조립 설치된다.","4","47","I.L.M 교량공사 안전보건작업 지침.pdf"
"I.L.M 교량공사 안전보건작업 지침.pdf","3. 용어의 정의","또한 추진코는 본체 구조물이 교각에 도달하기 전에 압출방향을 탐지할 수 있는 추진방향 유도역할을 하기도 한다.","4","47","I.L.M 교량공사 안전보건작업 지침.pdf"
"I.L.M 교량공사 안전보건작업 지침.pdf","3. 용어의 정의","임시 교각이라 함은 상부구조물 압출 시 캔틸레버 부 모멘트와 처짐을 감소시키기 위해 세그먼트 제작장과 교각 사이의 두곳에 제작되어진 콘크리트 교각을 말한다.","4","47","I.L.M 교량공사 안전보건작업 지침.pdf"
